,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
15344,26307,37.0,4.0,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,31,20002.51585768525
15345,40216,35.0,4.7,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,16,20002.517525239917
15346,3825,21.0,4.8,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Urban,19,20002.514158871112
15347,4958,33.0,4.7,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.508296288408
15348,24998,30.0,4.0,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,31,20002.51886192435
15349,27904,36.0,4.2,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,41,20002.50898005184
15350,29952,28.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.519710688724
15351,44493,24.0,4.8,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,20002.517639999933
15352,9144,20.0,4.9,Fog,Jam,1,Buffet,motorcycle,1.0,No,,22,20002.51360305354
15353,42125,33.0,5.0,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,33,20002.508012619965
15354,32874,21.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,17,20002.513967031246
15355,14582,29.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.513956967316
15356,8896,26.0,4.9,Windy,Jam,1,Meal,scooter,1.0,No,Urban,11,20002.515795417243
15357,42154,28.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,20002.49002303108
15358,10011,28.0,4.7,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.499133031415
15359,32532,35.0,5.0,Fog,Medium,1,Meal,motorcycle,1.0,No,Urban,43,20002.505894670318
15360,7683,20.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.488399965896
15361,21500,26.0,4.2,Fog,High,2,Drinks,motorcycle,0.0,No,Metropolitian,33,20002.51740063046
15362,27908,22.0,4.8,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,33,20002.4986566467
15363,15070,26.0,5.0,Sandstorms,High,1,Snack,motorcycle,1.0,No,Metropolitian,22,20002.517566525592
15364,37470,26.0,4.6,Stormy,Jam,1,Snack,scooter,1.0,No,Urban,26,20002.489435769297
15365,41574,21.0,4.9,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,23,20002.48764792747
15366,43709,28.0,4.9,Fog,Low,2,Buffet,scooter,0.0,No,Urban,12,20002.52024411624
15367,3054,22.0,4.6,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,15,20002.520246549764
15368,11686,26.0,4.6,Fog,Low,2,Drinks,electric_scooter,1.0,No,Urban,12,20002.519684447783
15369,6917,36.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.51592671543
15370,37113,34.0,4.3,Windy,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,44,20002.50511894816
15371,885,39.0,4.9,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.511543877725
15372,22713,32.0,4.2,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,42,20002.508992713625
15373,6288,35.0,4.6,Windy,High,1,Buffet,scooter,0.0,No,Metropolitian,25,20002.517462194723
15374,18599,35.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,Yes,Metropolitian,46,20002.505851938993
15375,27720,26.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.51871184559
15376,14007,23.0,4.6,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,13,20002.490921624627
15377,32065,32.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,22,20002.51968446414
15378,5274,22.0,4.8,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,20002.513443211963
15379,14529,30.0,4.5,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,23,20002.49002303108
15380,24403,29.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.508642124503
15381,32366,26.0,4.8,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,35,20002.485939279115
15382,43950,32.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.50617081753
15383,31701,32.0,4.8,Windy,Jam,2,Buffet,electric_scooter,,No,Urban,33,20002.51375683202
15384,31068,35.0,4.8,Windy,Low,2,Snack,motorcycle,1.0,No,Urban,28,20002.50574546343
15385,44018,35.0,4.3,Sandstorms,High,2,Meal,motorcycle,1.0,No,Metropolitian,32,20002.52023586396
15386,39893,36.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,28,20002.514158734797
15387,12847,38.0,4.6,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,20,20002.505425511325
15388,19948,20.0,4.1,Sunny,High,0,Buffet,motorcycle,1.0,Yes,Urban,45,20002.51732220814
15389,24147,26.0,4.7,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,11,20002.5096519956
15390,12965,37.0,4.8,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,44,20002.49871956223
15391,31166,23.0,5.0,Cloudy,Jam,1,Meal,scooter,0.0,No,Metropolitian,39,20002.498234477815
15392,749,21.0,4.9,Sunny,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,19,20002.508944744375
15393,21965,37.0,4.7,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,24,20002.511897076034
15394,32206,25.0,4.2,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Urban,31,20002.51583667148
15395,3437,36.0,4.4,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,39,20002.51116455008
15396,12344,23.0,4.5,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,15,20002.517554525428
15397,23631,30.0,4.2,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,38,20002.511139631388
15398,20407,32.0,4.7,Stormy,High,0,Drinks,motorcycle,1.0,No,Urban,33,20002.517524950974
15399,36144,29.0,4.8,Fog,Medium,1,Buffet,motorcycle,0.0,Yes,Metropolitian,39,20002.50500386683
15400,12059,26.0,4.6,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,20,20002.517461675616
15401,43678,30.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,28,20002.513621455517
15402,8912,28.0,4.6,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,20002.513619879617
15403,17991,29.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,,12,20002.508643170302
15404,43160,38.0,4.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,20002.518724486326
15405,3976,38.0,4.8,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,24,20002.519649606602
15406,12620,25.0,5.0,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,20002.490100852352
15407,26262,37.0,3.6,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,36,20002.490107340698
15408,12517,25.0,4.9,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.498151396267
15409,6210,26.0,4.4,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.520240145073
15410,13616,29.0,4.8,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.4993672182
15411,27363,24.0,4.9,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Urban,23,20002.508994631058
15412,28685,33.0,5.0,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.508439151567
15413,23459,27.0,4.7,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Urban,27,20002.488477146824
15414,9347,30.0,4.9,Fog,Jam,2,Snack,motorcycle,2.0,Yes,Metropolitian,47,20002.509309663063
15415,39210,,,Sunny,High,2,Snack,scooter,0.0,No,Urban,17,20002.51749075663
15416,10667,35.0,4.5,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,31,20002.50617114342
15417,43351,35.0,4.7,Stormy,High,2,Snack,scooter,1.0,No,Urban,28,20002.517400795292
15418,6027,37.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,20,20002.508240478113
15419,3699,33.0,5.0,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,27,20002.52024180906
15420,8652,29.0,4.7,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,42,20002.505075893136
15421,28395,39.0,5.0,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.505871542133
15422,1329,24.0,4.6,Fog,Jam,2,Snack,scooter,1.0,No,Urban,38,20002.490236765036
15423,14034,35.0,4.1,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,33,20002.49010734875
15424,18543,38.0,4.7,Sunny,Low,2,Buffet,scooter,,No,Urban,10,20002.519688893542
15425,21553,22.0,4.5,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,16,20002.51871184049
15426,38295,31.0,4.1,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,43,20002.486306292518
15427,5125,32.0,4.9,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,24,20002.51116271727
15428,1571,39.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.513570866642
15429,39641,25.0,4.7,Stormy,Jam,1,Snack,motorcycle,0.0,No,Urban,19,20002.48980076486
15430,45049,38.0,4.7,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.489435769297
15431,15698,39.0,4.5,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.51746179308
15432,19549,25.0,4.9,Stormy,High,0,Meal,motorcycle,2.0,No,Metropolitian,37,20002.51740127379
15433,29367,30.0,4.7,Sunny,Low,2,Meal,scooter,1.0,No,Urban,17,20002.4974961474
15434,42658,34.0,4.7,Sunny,High,1,Meal,motorcycle,1.0,No,Urban,22,20002.51748927508
15435,24576,21.0,4.8,Stormy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,17,20002.518817869954
15436,37358,21.0,4.7,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,13,20002.51871955747
15437,24038,36.0,4.9,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,22,20002.520244095445
15438,18458,36.0,4.2,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,49,20002.488477309456
15439,34316,36.0,4.0,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,33,20002.51968882827
15440,36219,32.0,4.8,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Urban,27,20002.520246727137
15441,31365,26.0,4.7,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,24,20002.515893657208
15442,36848,,,Fog,Medium,1,Meal,motorcycle,0.0,No,Urban,30,20002.497390646018
15443,39810,20.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.508992421575
15444,24928,25.0,4.7,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,13,20002.520244126586
15445,29386,32.0,4.9,Cloudy,Jam,1,Drinks,scooter,3.0,No,Urban,47,20002.48764792747
15446,20809,34.0,4.0,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,46,20002.51579461594
15447,42562,21.0,4.8,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.517546223877
15448,11850,39.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.518810485708
15449,8449,28.0,4.6,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,20002.485941033123
15450,14624,20.0,4.8,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,18,20002.513602621795
15451,30772,20.0,4.2,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16,20002.518679857174
15452,15542,38.0,4.1,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,34,20002.505742182177
15453,2202,22.0,4.8,Cloudy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.519684451123
15454,3477,29.0,4.8,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,11,20002.513816474577
15455,43547,33.0,4.2,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,,34,20002.514159887578
15456,8265,30.0,5.0,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,31,20002.51732220814
15457,15628,32.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.518758522743
15458,12049,25.0,4.6,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,20,20002.48840349545
15459,201,32.0,4.7,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,25,20002.520235897508
15460,21044,26.0,4.7,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,18,20002.518810289832
15461,36756,23.0,4.9,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,17,20002.519707681182
15462,695,36.0,4.5,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,20002.51217758124
15463,13776,20.0,4.7,Sandstorms,Jam,2,Drinks,scooter,0.0,No,,19,20002.513819431588
15464,44479,21.0,2.6,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,34,20002.508012619965
15465,1428,31.0,5.0,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,15,20002.48764792747
15466,16868,24.0,5.0,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,19,20002.51382219459
15467,27554,34.0,4.7,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,16,20002.51880994446
15468,8551,35.0,5.0,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.517379114433
15469,3733,26.0,4.7,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,19,20002.518817140055
15470,37656,24.0,4.7,Fog,Low,2,Buffet,scooter,1.0,No,,29,20002.511349594744
15471,44957,24.0,4.8,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,20,20002.489129096553
15472,37648,36.0,4.6,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,19,20002.520234991258
15473,14213,25.0,4.8,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,25,20002.518719712956
15474,13002,27.0,4.8,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,14,20002.508681175575
15475,40839,33.0,4.8,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,20,20002.513443211963
15476,44400,27.0,4.6,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.517401937323
15477,10719,34.0,4.8,Fog,Medium,2,Snack,electric_scooter,0.0,No,Urban,18,20002.51732220814
15478,17691,23.0,4.7,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,23,20002.505110511735
15479,15264,29.0,5.0,Sunny,Jam,2,Drinks,motorcycle,1.0,No,,12,20002.51595904672
15480,31666,33.0,4.3,Windy,Jam,0,Meal,motorcycle,1.0,Yes,Semi-Urban,53,20002.511405231817
15481,32233,29.0,4.8,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.517546148767
15482,6019,32.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.48931596113
15483,9891,26.0,4.5,Stormy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,24,20002.51756408299
15484,40641,36.0,4.2,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,20002.51357150861
15485,18417,34.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,30,20002.51360337252
15486,36126,30.0,4.7,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,20002.513819144817
15487,2450,38.0,4.7,Sunny,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,11,20002.51360268723
15488,34426,25.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.515794989933
15489,1504,39.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.51382399127
15490,3768,31.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,21,20002.519691831127
15491,36047,25.0,4.8,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,12,20002.5196845645
15492,6990,38.0,4.3,Cloudy,Jam,1,Snack,scooter,1.0,Yes,Metropolitian,39,20002.516059426736
15493,38434,20.0,4.7,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,35,20002.488493499368
15494,37590,38.0,5.0,Stormy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,40,20002.508329833796
15495,21218,24.0,4.0,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35,20002.489417754976
15496,11804,30.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.516082801874
15497,30347,27.0,4.8,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,38,20002.49865657665
15498,26933,21.0,4.7,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,18,20002.508324130646
15499,33631,22.0,4.7,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,20002.488401450675
15500,27246,23.0,4.2,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,33,20002.517461675616
15501,18757,36.0,3.5,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.505423900464
15502,11758,37.0,4.3,Fog,Jam,1,Drinks,scooter,2.0,No,Urban,34,20002.513693284607
15503,4129,38.0,4.8,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.517379156925
15504,17872,37.0,5.0,Sunny,Low,2,Snack,motorcycle,0.0,No,Urban,16,20002.513571575433
15505,11021,32.0,4.8,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.513693669865
15506,39898,25.0,4.5,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,28,20002.505744394344
15507,3527,27.0,4.9,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,37,20002.489428108693
15508,33337,34.0,4.6,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,30,20002.51764599307
15509,766,30.0,4.7,Sandstorms,Medium,2,Snack,motorcycle,,No,Metropolitian,32,20002.517400728357
15510,44971,,,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,24,20002.505515214772
15511,17187,20.0,4.8,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,11,20002.50511003039
15512,29085,21.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.508012619965
15513,31874,20.0,4.9,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,18,20002.51362029983
15514,38925,35.0,4.6,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,15,20002.520236330143
15515,15213,21.0,4.9,Sunny,Jam,2,Drinks,scooter,1.0,No,Urban,17,20002.515933284536
15516,34465,32.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,30,20002.518719695276
15517,34876,31.0,4.8,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.510921865294
15518,6294,21.0,4.8,Windy,Jam,0,Buffet,motorcycle,2.0,No,Urban,35,20002.513621892485
15519,10870,39.0,4.9,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,28,20002.491846454115
15520,35249,29.0,4.1,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.51967760549
15521,44529,37.0,5.0,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,35,20002.519707719515
15522,23589,32.0,4.2,Sandstorms,Jam,1,Snack,scooter,2.0,No,Urban,37,20002.498014682365
15523,325,32.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.51582189811
15524,24899,31.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,36,20002.498720822245
15525,32059,32.0,4.1,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,36,20002.505567253073
15526,23191,32.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.518772451407
15527,28773,36.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.51379780287
15528,3689,27.0,4.1,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,20002.49849768995
15529,28168,32.0,4.0,Fog,High,2,Drinks,scooter,2.0,No,Metropolitian,37,20002.51752475865
15530,17445,37.0,4.8,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,38,20002.512177059656
15531,32986,30.0,4.7,Stormy,Jam,0,Drinks,motorcycle,2.0,Yes,Urban,51,20002.505874942275
15532,26164,38.0,4.8,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,16,20002.51399383822
15533,11186,38.0,4.9,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,17,20002.52024015647
15534,41,31.0,4.9,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.517566733794
15535,5831,25.0,4.7,Sandstorms,Low,2,Snack,scooter,0.0,No,Urban,10,20002.52024593533
15536,22214,28.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,19,20002.519684455106
15537,29462,29.0,4.5,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,15,20002.519669067533
15538,29649,28.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.51379704596
15539,5108,35.0,3.7,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,36,20002.49780942473
15540,19597,26.0,4.6,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,25,20002.5157943621
15541,37621,20.0,4.7,Sandstorms,Low,2,Meal,scooter,0.0,No,Urban,12,20002.520257019383
15542,6595,24.0,4.5,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,19,20002.499370831236
15543,37119,26.0,4.4,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.520240183443
15544,8229,29.0,4.4,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.505517789574
15545,37703,21.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,,18,20002.51970026517
15546,30520,39.0,4.9,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,18,20002.51968446414
15547,19307,23.0,4.8,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,10,20002.519669343284
15548,11612,30.0,4.1,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,32,20002.515893657208
15549,26749,39.0,4.0,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,33,20002.517378989567
15550,29379,38.0,3.7,Fog,Low,2,Snack,motorcycle,0.0,No,Urban,34,20002.498015912784
15551,23688,23.0,5.0,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,18,20002.50882348008
15552,42543,25.0,4.9,Fog,Medium,2,Drinks,scooter,,No,Metropolitian,28,20002.497388473686
15553,40445,23.0,4.9,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,24,20002.511801581237
15554,21320,33.0,4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,27,20002.48848193893
15555,27470,22.0,4.5,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,11,20002.518742257722
15556,9760,32.0,4.9,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,20002.511351252204
15557,25254,37.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.511670527027
15558,11233,34.0,4.6,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,25,20002.520236345234
15559,23230,,,Cloudy,Low,1,Buffet,scooter,0.0,No,,23,18633.560097445163
15560,45558,33.0,4.7,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,20002.508909903303
15561,18929,26.0,5.0,Stormy,High,1,Snack,motorcycle,0.0,No,Metropolitian,15,20002.517554184888
15562,19112,36.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,20,20002.48931451951
15563,44630,37.0,4.8,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,25,20002.520231456303
15564,14328,32.0,4.7,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.505423650484
15565,16485,26.0,5.0,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,20002.52023638676
15566,34280,23.0,4.8,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Urban,18,20002.51746205729
15567,11995,38.0,4.9,Stormy,Medium,1,Meal,motorcycle,1.0,No,Urban,28,20002.511608772882
15568,43333,33.0,4.4,Fog,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,41,20002.508570865706
15569,22768,27.0,4.6,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,14,20002.51969073876
15570,16913,37.0,5.0,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,34,20002.514159559927
15571,26735,36.0,4.7,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,20002.511139548915
15572,8414,38.0,4.8,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.51593990929
15573,10019,,,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,3459.8613711091803
15574,28875,38.0,4.4,Cloudy,Medium,1,Drinks,scooter,2.0,Yes,Metropolitian,42,20002.511430686136
15575,19209,37.0,4.7,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,26,20002.489797876482
15576,14371,26.0,4.9,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,10,20002.520251676986
15577,32557,24.0,4.7,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.48840349545
15578,34151,35.0,4.7,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,36,20002.515794825566
15579,11675,21.0,4.8,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.498151481585
15580,22296,28.0,5.0,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.505117251447
15581,45059,27.0,5.0,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,18,20002.515940005163
15582,18327,35.0,3.8,Sandstorms,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,41,20002.511096646882
15583,10573,33.0,4.2,Stormy,Jam,1,Snack,scooter,2.0,No,Urban,43,20002.49102260668
15584,2720,32.0,4.9,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,15,20002.513620149122
15585,10162,36.0,4.9,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,28,20002.515894039356
15586,5955,30.0,4.1,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,40,20002.520236317836
15587,12912,39.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.520249370886
15588,18563,24.0,4.1,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,34,20002.508571989227
15589,11728,36.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.51399220783
